timestamp,open,high,low,close,volume
2026-01-01 00:00:00,87624.4,87689.7,87607.0,87683.2,54.8242
2026-01-01 00:05:00,87683.2,87796.4,87683.2,87747.4,216.5687
2026-01-01 00:10:00,87747.4,87747.5,87720.1,87720.2,20.8619
2026-01-01 00:15:00,87720.2,87749.2,87720.2,87749.2,26.4398
2026-01-01 00:20:00,87749.2,87760.1,87749.2,87751.3,14.058
2026-01-01 00:25:00,87751.3,87769.8,87751.2,87760.8,19.5407
2026-01-01 00:30:00,87760.8,87761.5,87727.5,87727.5,23.1781
2026-01-01 00:35:00,87727.5,87745.8,87707.6,87733.4,13.4941
2026-01-01 00:40:00,87733.4,87745.1,87719.9,87730.5,22.4611
2026-01-01 00:45:00,87730.5,87789.0,87730.5,87789.0,17.6043
2026-01-01 00:50:00,87789.0,87812.6,87778.6,87784.6,32.8582
2026-01-01 00:55:00,87784.6,87834.6,87781.3,87790.0,20.0409
2026-01-01 01:00:00,87790.0,87837.4,87790.0,87837.4,37.8104
2026-01-01 01:05:00,87837.4,87947.2,87837.3,87947.1,202.9567
2026-01-01 01:10:00,87947.1,88003.4,87924.0,87981.1,108.3071
2026-01-01 01:15:00,87981.1,88033.3,87925.9,87931.6,124.0482
2026-01-01 01:20:00,87931.6,87942.6,87884.3,87916.0,37.9903
2026-01-01 01:25:00,87916.0,87916.1,87844.3,87856.7,32.4987
2026-01-01 01:30:00,87856.7,87883.1,87856.6,87874.1,21.0985
2026-01-01 01:35:00,87874.1,87874.2,87814.2,87823.3,22.5176
2026-01-01 01:40:00,87823.3,87878.5,87823.2,87878.5,26.6023
2026-01-01 01:45:00,87878.5,87924.9,87860.0,87890.1,32.871
2026-01-01 01:50:00,87890.1,87982.5,87890.0,87982.4,12.6992
2026-01-01 01:55:00,87982.4,87994.3,87934.8,87937.5,51.1082
2026-01-01 02:00:00,87937.5,87937.6,87876.2,87925.0,27.8746
2026-01-01 02:05:00,87925.0,88000.0,87924.9,88000.0,26.3877
2026-01-01 02:10:00,88000.0,88003.7,87963.0,87978.0,24.001
2026-01-01 02:15:00,87978.0,88079.9,87976.7,87977.2,77.6168
2026-01-01 02:20:00,87977.2,88000.0,87941.8,87947.1,30.1703
2026-01-01 02:25:00,87947.1,87947.1,87925.2,87937.9,19.46
2026-01-01 02:30:00,87937.9,88039.6,87925.2,87976.9,69.0358
2026-01-01 02:35:00,87976.9,87985.4,87922.1,87972.8,55.1976
